x,y
1.05,8.76
1.2,14.46
8.33,34.86
0.0,25.3
1.48,9.3
0.92,6.8
0.74,5.8
3.44,21.62
0.9,8.75
2.0,12.05
1.44,14.46
0.07,15.3
21.61,70.3
2.67,17.46
0.76,7.56
16.33,50.3
4.68,23.85
2.98,14.8
2.13,14.75
1.03,9.36
0.0,33.0
0.67,9.3
3.29,19.56
7.56,32.3
0.74,6.3
0.0,3.8
1.89,11.8
3.69,19.89
0.92,7.56
1.06,7.8
1.17,13.07
8.14,17.3
5.12,23.05
1.07,6.8
1.36,10.3
13.6,72.85
4.98,25.86
19.44,65.35
2.88,14.8
2.6,15.95
1.0,8.3
1.47,14.46
0.77,11.46
1.26,13.28
1.51,9.3
6.78,24.96
1.83,9.8
3.3,15.8
1.15,11.82
1.83,10.3
0.9,6.8
0.28,4.8
7.94,23.8
14.0,43.3
1.26,8.3
11.04,50.77
1.4,13.25
3.5,17.55
4.72,17.8
3.78,20.46
0.79,7.8
0.64,6.3
5.4,27.06
4.72,20.76
1.3,9.8
5.0,28.25
3.87,18.3
0.04,-3.8
0.04,3.8
2.41,14.16
2.15,35.3
0.0,13.26
0.0,-5.8
0.0,5.8
0.0,10.8
0.72,6.8
9.0,29.3
1.77,10.8
3.9,19.3
0.7,7.3
2.9,11.8
1.08,7.8
5.0,23.05
2.66,16.86
1.43,11.8
2.26,16.31
5.75,25.55
1.29,7.8
2.63,16.56
3.78,20.8
3.23,17.94
1.33,11.8
1.05,8.5
0.89,6.8
15.29,61.3
0.53,7.25
0.92,6.8
4.31,18.3
1.05,7.8
0.88,10.3
0.0,70.3
5.67,16.3
3.97,15.3
2.79,17.55
4.8,20.76
0.0,9.3
3.72,18.05
15.27,48.3
1.2,9.35
2.62,15.05
3.34,17.55
0.79,7.54
2.27,10.8
13.51,46.55
3.34,19.55
0.6,6.8
12.42,41.8
0.9,8.8
2.5,9.3
1.36,8.3
4.67,23.46
2.7,17.25
0.96,6.3
0.83,8.1
1.65,10.0
0.0,9.55
0.0,19.86
3.3,18.55
1.93,11.3
1.6,8.8
1.93,12.3
0.01,4.3
1.78,10.3
1.84,12.0
0.03,15.3
0.6,6.95
3.2,18.05
3.51,15.3
4.93,20.55
4.67,25.74
4.91,20.3
7.85,36.06
14.84,44.3
1.96,9.8
0.95,7.8
1.8,8.8
1.0,8.15
11.85,40.3
1.72,10.3
2.44,17.46
1.49,13.86
0.7,7.25
8.55,30.0
1.24,7.8
1.69,9.3
1.52,8.8
0.77,8.3
1.2,11.05
12.88,56.0
0.72,6.8
1.34,7.3
0.0,14.8
15.8,57.85
31.3,86.3
0.73,5.8
0.0,25.3
5.82,28.86
1.63,12.55
0.03,15.3
6.63,31.86
3.05,15.3
2.62,12.8
26.8,98.35
1.36,8.76
0.46,5.3
6.31,24.55
1.28,8.3
1.45,9.8
2.27,14.75
3.03,15.55
1.44,8.3
1.89,8.3
1.54,9.3
2.09,11.3
2.69,15.3
10.58,37.8
2.71,16.56
4.41,17.3
6.66,21.3
3.25,14.8
1.45,9.8
1.32,10.38
4.5,17.3
1.7,10.3
10.93,40.85
29.63,91.35
5.17,25.26
1.6,10.3
1.07,8.5
5.3,20.3
7.72,36.35
5.02,22.3
0.68,6.3
5.16,24.55
2.34,14.16
1.03,11.3
0.96,6.8
0.0,25.3
6.58,24.05
4.33,19.75
0.84,17.16
3.23,13.3
1.37,7.3
1.21,8.76
4.3,18.3
0.42,6.36
1.47,13.81
3.8,20.35
1.43,11.76
0.64,7.54
5.9,22.05
1.67,8.3
2.74,11.8
9.89,30.3
5.16,25.3
0.57,5.3
0.78,6.3
1.38,7.8
0.54,4.8
8.1,28.55
0.94,12.3
2.61,11.3
7.56,17.3
0.0,35.3
1.53,8.8
1.4,9.8
1.78,9.3
3.5,16.55
1.31,8.16
0.95,9.13
3.16,17.55
3.16,18.5
0.79,9.12
1.04,7.8
3.16,15.3
0.64,6.93
1.69,9.3
1.35,8.3
0.0,70.35
0.0,20.3
1.13,7.3
0.76,5.8
11.31,25.0
6.83,27.35
6.29,32.22
0.02,3.8
1.61,11.3
1.86,10.8
1.69,11.0
1.91,9.3
10.15,36.3
4.26,15.8
1.11,6.3
1.68,9.3
5.88,20.8
23.36,99.35
0.0,3.8
0.0,3.8
0.1,70.3
5.96,25.55
1.44,9.36
1.38,8.3
2.83,13.3
0.0,16.55
0.96,41.85
1.51,7.3
0.29,65.3
0.19,5.16
2.13,13.5
1.4,7.8
7.1,28.56
1.14,6.8
24.82,98.85
4.51,16.3
6.76,31.91
24.22,81.35
8.16,38.85
12.42,57.85
3.21,18.66
2.07,10.8
7.98,36.31
1.15,8.16
17.55,59.35
1.34,9.55
0.43,4.3
3.82,17.05
1.97,8.3
9.65,39.35
1.7,10.3
2.4,14.75
3.51,17.3
9.76,36.36
3.5,19.4
18.86,67.35
10.08,40.8
20.52,73.85
3.04,15.87
11.07,41.3
1.81,11.0
0.78,10.3
11.89,38.8
1.6,8.3
1.9,7.8
15.42,49.25
6.45,22.8
3.21,18.05
1.6,10.1
4.0,17.13
1.1,8.16
7.72,36.42
0.81,6.36
0.0,3.3
1.0,7.8
0.0,25.0
16.95,64.85
1.22,9.36
2.29,10.8
1.41,12.5
3.56,21.31
2.15,12.96
3.7,32.3
1.37,8.8
0.0,25.0
0.95,7.3
1.78,8.8
1.92,13.86
21.34,69.35
9.64,33.3
0.65,5.3
0.0,23.0
12.0,34.8
2.51,13.3
5.95,21.55
4.91,16.3
0.0,17.0
1.7,11.15
2.0,12.35
0.4,4.8
3.7,18.05
1.3,8.8
0.0,29.0
8.4,28.55
4.78,19.55
1.97,13.3
13.34,62.3
0.82,7.8
2.19,9.8
1.29,8.4
1.6,8.3
1.57,9.36
1.41,9.36
3.44,18.96
0.89,7.56
2.16,12.96
3.6,18.65
1.1,8.15
1.39,9.36
3.65,16.55
1.58,10.56
0.52,4.8
3.14,17.05
1.8,10.3
0.0,3.3
2.35,10.3
2.02,15.06
1.59,11.16
1.9,11.8
0.0,11.0
2.87,13.3
2.21,11.3
2.32,10.8
1.74,11.76
0.95,8.5
1.74,12.09
12.01,45.66
0.3,0.0
0.2,50.0
2.56,12.3
8.03,25.3
0.53,5.8
3.82,21.66
1.02,5.8
0.01,3.3
3.73,17.8
1.7,9.3
4.4,23.5
25.37,66.8
1.41,13.55
2.24,11.0
1.33,6.8
2.63,15.45
7.75,35.46
2.68,12.3
2.28,13.05
2.83,14.55
5.8,30.0
3.59,18.55
5.54,23.15
6.42,30.55
5.1,37.3
0.0,25.0
1.42,9.36
7.59,27.36
3.85,22.26
7.56,30.55
7.5,34.02
4.9,20.8
7.54,33.66
0.84,5.8
2.82,18.06
3.84,15.55
2.65,13.05
0.0,17.0
10.29,25.0
2.27,14.05
8.42,37.56
0.9,6.8
6.75,31.27
4.13,21.06
7.9,33.36
2.93,15.36
13.87,40.3
0.9,8.55
4.5,19.55
0.0,25.0
0.0,16.0
16.9,54.3
0.52,5.3
0.88,9.8
3.65,15.8
8.32,50.3
1.6,12.05
7.66,32.8
1.22,10.05
2.33,11.8
1.57,10.38
1.4,7.8
21.9,87.8
1.84,12.55
2.41,15.55
1.9,10.3
2.8,12.8
6.37,29.31
3.01,19.86
1.77,10.3
1.61,9.8
0.0,36.0
1.74,11.76
16.47,53.3
6.23,29.46
1.5,9.75
1.4,8.5
1.3,9.1
1.65,10.38
1.45,10.38
4.87,25.26
2.35,14.16
1.03,5.8
1.34,8.76
0.79,6.8
1.48,8.8
6.9,30.65
4.78,21.55
2.22,11.3
2.6,16.55
0.0,36.0
1.13,8.3
28.61,87.35
7.75,33.06
2.39,16.56
4.26,25.26
0.0,16.0
1.58,8.8
1.67,9.3
1.56,10.56
2.63,17.46
5.49,26.05
0.41,6.8
8.34,29.55
0.79,7.56
8.17,31.8
5.35,27.56
6.44,27.55
2.29,15.55
2.03,10.3
6.24,69.8
1.14,9.36
8.66,29.05
0.0,25.0
17.11,50.8
0.64,5.8
0.32,4.3
1.21,9.55
16.12,55.85
11.01,46.85
1.09,7.0
0.7,5.3
9.3,35.05
1.72,9.8
1.25,12.06
1.82,13.56
9.48,44.22
0.99,6.3
6.58,30.06
1.18,11.0
1.1,8.8
3.8,16.8
0.59,5.3
0.74,7.3
2.86,14.3
6.81,34.8
0.0,14.0
2.37,17.56
5.94,21.3
0.7,8.75
1.5,13.85
5.1,30.05
0.87,5.8
0.87,8.16
0.97,9.75
2.39,16.94
0.11,3.8
4.07,15.8
2.8,18.05
2.1,14.16
1.84,12.96
5.14,26.8
1.24,8.8
1.02,9.96
2.56,12.8
1.42,8.8
1.62,9.8
2.05,13.05
0.14,3.3
1.68,11.62
0.25,4.3
0.0,11.0
0.92,6.8
0.39,4.8
2.4,12.96
2.39,14.05
4.65,28.62
0.1,3.8
3.3,21.5
0.93,7.3
0.91,8.0
0.85,7.3
5.3,23.05
0.0,27.0
5.71,27.96
20.43,76.85
0.8,7.2
3.9,18.0
1.9,9.8
0.9,7.55
2.54,12.3
7.86,57.8
3.79,17.29
3.43,34.19
0.66,5.8
3.61,20.55
0.52,6.36
0.59,5.3
1.71,14.46
1.63,10.8
2.33,16.56
3.04,16.56
2.9,14.8
3.48,17.76
2.02,10.8
26.29,71.8
2.29,14.76
2.5,17.45
8.86,42.56
1.58,10.8
3.22,17.16
2.83,13.8
9.2,42.06
1.96,10.3
2.92,16.05
1.3,10.05
3.08,14.3
4.1,19.05
1.01,8.76
1.11,7.81
1.57,8.8
3.04,17.88
1.92,11.55
2.63,13.55
1.82,8.8
4.1,19.85
0.0,23.0
1.2,7.8
3.32,18.21
0.62,6.3
0.95,7.3
3.48,18.05
0.96,8.16
0.99,10.14
1.23,8.3
9.36,10.3
1.06,10.05
3.6,20.41
2.67,11.8
0.29,5.59
2.12,19.86
3.4,18.26
3.29,19.86
0.01,20.3
0.94,6.8
1.88,9.8
4.42,17.55
2.12,15.36
0.0,0.0
0.0,0.0
0.0,23.0
0.0,11.0
1.38,9.12
8.78,33.85
1.15,6.8
0.48,4.8
1.12,5.8
0.4,4.3
0.81,6.36
1.46,9.8
3.7,21.66
8.38,38.22
1.14,8.76
2.64,15.3
1.17,6.3
0.89,6.96
0.74,6.96
1.17,8.3
3.08,16.55
0.94,5.8
6.5,25.05
0.6,4.8
0.75,5.76
2.47,18.91
5.07,21.36
1.3,8.4
1.7,11.6
2.45,12.3
7.44,35.8
1.58,9.8
0.0,33.0
2.01,14.05
4.04,18.3
1.69,8.3
1.17,7.88
1.74,11.76
0.01,3.3
11.18,40.38
2.67,17.05
0.73,6.8
1.89,17.46
1.94,14.16
5.74,20.3
4.92,22.55
5.25,30.3
6.48,26.05
0.37,4.3
0.0,45.55
2.56,15.8
1.91,10.8
3.0,15.3
0.0,3.31
3.1,23.45
1.51,9.3
0.55,5.8
0.0,27.0
2.3,15.95
0.2,5.3
6.9,33.05
2.03,11.3
1.89,9.8
0.9,5.8
1.13,6.8
0.0,22.3
0.0,41.45
0.7,6.3
0.8,7.8
0.0,31.0
4.74,26.46
0.97,7.3
4.36,19.8
2.21,15.8
7.94,25.8
1.78,9.3
3.87,16.8
1.6,0.0
4.0,16.8
13.6,0.0
0.79,8.3
1.1,7.8
1.0,6.8
1.5,7.3
2.0,9.8
3.8,21.55
0.15,7.3
10.4,41.8
3.88,18.96
0.0,12.53
3.28,18.96
5.68,23.55
16.7,53.3
1.28,8.8
0.47,4.8
5.04,30.06
1.3,17.05
0.7,5.8
2.7,15.55
3.4,15.8
6.15,25.55
2.66,16.83
6.64,27.05
8.85,45.35
1.21,8.3
1.38,8.3
10.73,40.3
1.95,15.34
2.74,17.46
1.45,10.56
2.83,16.05
2.25,10.8
0.79,7.3
5.86,25.55
4.22,21.8
7.81,32.35
0.0,25.0
0.0,17.0
11.0,39.35
5.74,26.55
23.8,89.85
0.0,8.0
2.9,18.05
1.62,9.3
2.72,13.8
2.19,11.8
0.99,6.8
1.6,8.8
10.96,37.85
2.34,11.3
6.3,28.85
4.3,17.75
3.12,13.8
9.93,32.3
4.88,24.66
3.48,15.8
0.0,3.3
0.43,5.16
5.59,22.55
1.27,12.41
8.49,31.05
1.42,10.05
1.12,6.8
1.53,9.3
1.87,15.69
0.0,0.0
0.0,3.25
0.0,17.0
2.7,16.55
2.59,13.8
1.34,12.05
2.26,15.66
1.27,10.05
1.47,7.8
3.7,17.55
0.21,35.0
0.68,6.36
2.73,22.26
2.03,16.05
18.91,73.3
1.3,8.3
3.17,12.3
4.8,19.8
1.29,8.3
2.19,12.8
1.95,10.8
1.69,15.06
1.01,7.3
1.78,11.76
5.12,23.55
0.8,6.3
0.5,5.3
10.32,39.96
1.2,8.15
1.7,10.0
2.6,11.8
2.78,12.3
4.29,29.8
6.1,24.0
0.0,14.0
1.24,16.8
5.12,20.3
0.35,4.3
2.31,12.8
3.73,21.84
0.0,9.3
13.89,41.8
0.6,6.96
1.35,8.3
0.41,6.0
0.52,5.3
5.97,26.55
0.0,11.0
4.58,21.66
1.1,7.8
1.1,8.84
0.49,5.3
0.37,5.3
1.66,9.8
1.35,10.8
3.62,16.8
1.39,9.96
3.72,18.8
1.04,8.3
0.08,12.3
8.06,27.55
14.08,49.8
8.6,34.35
0.6,4.8
9.6,30.8
8.77,37.35
0.81,5.3
0.89,6.8
1.24,10.56
0.0,21.0
0.0,8.0
0.0,16.0
0.0,17.0
0.0,41.55
2.2,19.3
0.0,3.31
0.11,17.3
2.17,13.3
7.72,30.77
0.76,5.8
3.92,19.56
0.67,6.36
2.09,10.8
2.2,10.8
1.9,13.55
13.56,41.8
2.53,23.8
9.39,30.3
9.46,86.3
3.8,18.05
1.29,9.75
2.49,15.36
1.05,7.3
17.4,59.85
25.68,91.35
1.11,7.8
0.84,7.56
1.6,8.8
2.2,14.05
0.2,4.3
0.9,7.8
2.2,12.95
3.87,26.71
1.1,6.8
5.1,23.16
7.5,24.3
11.28,42.8
1.74,10.3
1.21,9.3
4.23,26.46
0.61,6.8
8.74,42.06
2.85,15.96
0.5,4.8
0.44,4.8
1.2,9.3
1.01,7.3
0.0,16.0
11.44,45.35
0.2,3.8
1.45,10.79
2.0,10.3
0.8,11.31
24.59,85.35
6.22,30.69
21.33,69.35
18.61,68.9
1.42,8.3
4.5,17.8
10.19,37.8
12.59,38.8
1.95,12.96
0.4,6.3
0.0,11.0
1.46,9.96
4.68,27.66
6.03,33.66
1.0,8.8
0.0,3.3
0.0,17.0
4.17,16.3
3.84,22.26
2.85,16.55
4.52,23.76
2.51,16.05
2.34,25.3
1.14,11.05
0.8,7.3
5.92,28.86
0.74,5.3
1.1,9.6
1.24,13.19
6.28,29.96
0.62,5.8
2.12,10.3
6.25,29.76
2.56,16.55
0.7,5.3
1.0,10.3
1.14,10.56
1.1,7.8
5.02,26.8
5.2,19.8
0.0,25.0
4.9,20.05
1.78,10.3
15.94,53.3
0.0,35.0
2.97,21.66
0.7,5.3
4.5,21.3
1.41,7.8
0.0,21.1
4.22,22.05
6.07,25.3
0.9,7.55
0.82,8.16
2.3,11.8
1.7,10.8
0.78,5.8
0.77,5.8
2.04,13.05
0.0,11.0
2.7,15.35
7.5,30.8
1.8,15.55
1.4,11.05
0.8,5.3
2.06,12.05
2.88,16.8
1.91,15.69
1.7,0.0
1.9,10.8
9.34,36.8
3.78,17.25
7.17,40.05
2.98,17.55
3.05,20.8
5.28,29.55
5.1,31.3
0.0,35.0
1.09,6.8
17.09,74.19
2.58,16.0
11.26,49.44
2.33,15.96
5.64,25.38
25.71,81.35
10.18,40.69
1.93,15.34
1.43,8.3
5.0,20.3
1.6,9.8
13.04,51.8
3.8,15.8
3.7,22.05
2.82,18.06
1.93,12.3
1.1,7.8
0.73,5.8
11.2,34.8
1.93,14.05
0.76,5.8
0.96,10.55
1.22,8.16
0.0,19.0
1.17,7.8
5.34,26.62
0.47,-4.8
0.47,4.8
0.0,46.0
2.07,13.3
6.73,25.55
0.88,9.36
2.44,18.81
1.19,7.8
3.2,19.55
2.87,18.3
1.46,10.3
0.89,6.8
2.22,14.8
3.9,23.55
3.56,22.56
3.9,25.25
1.8,12.95
4.57,20.3
15.87,55.3
2.66,17.76
2.87,16.05
3.3,17.05
1.46,13.05
1.58,9.3
0.59,6.96
1.87,15.06
3.6,18.55
7.31,25.3
7.84,30.3
1.02,10.14
1.2,9.3
1.1,7.8
14.64,91.8
1.3,9.35
4.0,22.55
0.86,9.36
1.12,9.36
1.14,7.3
3.07,16.3
1.51,10.3
1.4,9.75
0.8,7.3
2.6,15.8
1.89,9.8
0.0,8.3
4.16,23.46
13.26,41.8
1.55,11.3
1.12,6.8
0.61,5.3
2.37,18.66
0.43,4.8
0.55,8.8
1.8,14.76
0.5,4.8
1.38,12.36
1.19,7.3
3.21,15.8
0.61,5.3
22.42,88.85
6.97,36.06
3.6,18.05
0.9,6.8
8.57,83.27
1.77,25.3
0.0,43.0
20.28,73.8
1.85,10.8
2.31,12.3
0.0,11.3
16.28,83.85
15.36,57.88
8.28,54.05
1.0,6.8
1.1,11.15
0.0,45.0
2.0,11.3
0.91,7.56
1.7,9.3
3.2,20.41
0.0,11.0
13.77,69.8
1.03,8.76
0.78,8.76
1.08,12.05
1.65,9.8
0.63,5.8
1.84,9.8
1.94,9.8
2.31,16.05
6.5,29.05
2.14,15.96
2.07,13.86
5.64,26.71
3.93,24.66
0.73,6.8
1.0,7.3
0.0,14.0
0.0,17.0
2.01,13.39
0.95,7.3
1.7,9.3
6.7,29.3
3.32,23.81
0.83,8.19
2.7,11.8
5.89,21.96
8.4,35.05
0.43,4.8
1.39,7.3
2.98,18.96
1.01,10.05
2.35,18.06
2.24,14.8
2.53,17.88
3.01,13.56
19.26,66.1
1.61,8.8
1.7,11.8
0.6,4.8
6.0,27.3
1.2,12.66
0.55,6.96
1.76,9.8
0.8,6.8
1.4,8.8
4.72,24.55
2.0,10.3
0.3,4.8
4.54,19.03
2.4,15.95
1.52,8.3
1.45,9.3
4.27,22.8
6.23,22.8
0.0,39.0
7.0,29.3
3.42,19.8
1.7,11.3
0.81,11.94
5.09,24.55
2.77,15.8
4.46,19.3
35.36,156.8
2.17,16.05
0.93,6.96
1.55,9.8
8.73,40.86
2.7,16.3
1.6,9.3
3.98,17.3
0.0,34.92
7.37,30.96
14.25,52.3
1.16,7.8
3.74,15.3
0.85,5.8
1.13,8.8
1.55,16.97
4.69,24.36
0.7,5.8
1.0,8.8
24.88,99.3
12.02,44.13
1.52,12.3
0.8,8.3
0.0,23.0
0.0,4.18
1.55,16.3
0.26,4.3
18.16,69.35
12.92,60.36
2.34,16.26
0.97,6.3
0.99,8.55
4.96,22.55
0.34,5.59
1.41,8.8
1.9,11.8
1.3,8.8
6.2,31.05
2.25,14.16
16.13,63.3
1.81,13.39
1.83,11.76
0.0,19.0
1.89,11.3
1.56,12.66
0.95,7.3
2.28,14.3
3.82,21.05
3.1,20.8
0.78,7.8
8.55,35.55
0.86,7.8
2.17,12.8
0.68,6.3
16.56,71.3
1.92,12.8
2.2,12.55
2.06,10.8
0.01,3.3
1.09,10.08
0.07,3.3
3.94,26.0
1.06,7.48
1.3,9.8
1.7,8.8
0.7,8.5
1.3,11.8
1.1,9.13
1.94,10.8
15.22,55.8
2.3,13.8
1.59,9.96
0.57,7.56
8.96,37.05
0.1,3.3
1.07,9.8
2.58,13.3
1.0,7.88
4.41,27.66
12.4,49.6
16.02,10.3
2.56,13.3
2.56,15.05
1.17,7.8
1.86,12.88
0.0,14.0
0.0,0.0
0.9,6.3
1.4,11.16
0.91,7.3
0.7,6.3
3.32,22.3
0.0,-3.3
0.0,3.3
0.1,18.3
0.5,5.8
1.9,14.05
4.36,20.38
0.9,10.55
5.71,28.86
1.0,12.41
1.01,6.8
3.33,15.96
3.47,16.56
20.61,59.35
2.39,12.8
1.97,8.3
1.2,12.65
1.3,12.06
0.4,9.05
3.5,21.91
2.09,10.3
7.39,23.8
0.4,6.36
1.14,7.8
1.33,9.3
0.7,7.3
7.0,26.3
0.99,8.8
0.8,10.3
2.8,13.8
2.5,19.1
1.61,11.8
3.73,13.8
3.8,14.3
0.94,9.05
0.4,4.8
1.1,9.3
2.0,17.76
2.0,14.3
14.2,46.8
1.08,9.96
1.67,9.8
0.78,5.8
1.07,8.3
0.07,13.3
0.81,6.8
0.56,6.3
1.27,10.56
1.86,13.55
0.55,10.26
1.56,12.55
0.4,5.76
0.99,6.8
4.28,16.3
1.33,8.76
1.58,8.8
1.2,12.66
0.82,7.88
1.24,12.66
2.65,16.05
3.8,22.8
1.68,12.8
15.32,60.55
0.6,7.5
1.9,9.8
1.4,8.8
4.8,20.05
1.1,7.8
1.39,11.3
1.85,10.8
1.54,10.56
1.83,10.3
1.5,9.8
1.53,8.8
3.29,14.3
3.9,24.05
0.73,6.8
0.0,3.3
0.72,6.3
1.4,10.1
0.0,43.55
8.15,77.6
2.32,15.66
2.15,14.76
1.14,12.55
1.25,7.3
5.98,23.8
1.79,18.59
18.81,91.85
4.7,21.3
2.4,12.3
2.84,16.8
3.2,19.3
1.26,9.75
1.26,9.36
7.2,33.3
1.08,8.3
22.84,88.35
2.04,12.96
1.42,10.8
3.41,24.06
1.8,11.75
2.89,24.44
1.49,9.8
1.93,13.55
1.28,7.3
2.04,11.55
26.81,80.25
2.44,16.26
2.64,15.05
0.78,6.8
1.94,11.8
0.92,8.76
2.59,13.3
2.7,18.15
16.3,70.85
2.29,13.55
2.08,14.69
2.9,19.3
24.05,99.85
0.86,5.3
1.07,10.3
0.9,12.05
3.1,0.0
9.12,33.05
13.18,61.85
4.1,20.55
1.08,7.3
0.84,6.8
0.55,7.0
1.48,10.3
12.76,59.8
2.22,13.5
0.85,7.56
1.29,10.56
1.26,7.3
9.0,39.05
7.54,35.16
0.1,4.7
1.11,6.3
5.02,26.8
1.0,7.8
0.0,1.9
3.39,21.3
9.83,40.3
13.21,48.3
0.44,5.8
1.19,12.05
1.99,13.8
0.72,6.67
0.79,10.8
0.84,7.3
1.79,13.57
8.73,40.8
3.97,26.62
0.0,19.56
7.34,31.56
16.3,57.8
4.56,23.3
2.92,23.0
1.05,7.3
0.9,6.8
0.83,11.61
1.43,9.3
1.04,8.8
2.33,17.76
5.78,29.75
2.41,16.64
1.06,9.3
4.27,22.25
7.6,52.8
1.05,8.3
0.0,41.55
5.93,25.56
1.14,10.3
0.6,6.3
0.89,10.14
1.76,11.8
1.58,12.09
1.29,9.54
1.71,15.06
4.03,18.3
1.63,11.76
1.52,15.66
0.0,2.9
0.0,14.05
0.0,12.3
0.92,9.96
2.89,13.8
1.2,8.3
2.4,14.8
6.94,78.3
0.86,7.56
3.03,18.3
0.99,9.3
0.96,14.37
9.55,51.35
21.26,64.3
1.45,12.36
5.78,27.8
4.35,23.55
0.81,10.88
2.44,14.8
8.37,30.05
2.72,13.3
0.9,7.8
1.3,9.8
4.05,42.85
4.05,21.05
0.27,5.3
1.17,11.3
1.01,9.68
0.3,7.8
15.9,66.94
1.76,12.96
2.48,16.3
1.63,11.3
2.25,16.26
4.99,28.8
1.4,12.3
1.28,11.27
0.29,7.8
1.18,8.8
0.4,6.96
2.09,19.3
3.82,21.96
0.68,6.3
1.24,14.04
2.56,16.05
7.05,31.8
5.1,25.3
1.93,11.3
5.96,30.05
1.79,13.56
0.96,7.8
1.22,8.3
1.0,11.05
1.4,11.16
1.0,7.8
2.5,14.8
1.23,12.55
0.78,11.46
0.75,6.8
3.08,17.05
1.08,8.3
3.11,15.8
2.45,15.3
12.8,41.3
9.89,63.3
12.04,44.3
0.0,3.8
18.0,103.85
1.06,9.36
0.66,6.3
1.54,11.8
4.66,32.55
1.55,15.06
1.67,12.36
1.9,11.3
2.11,15.96
0.0,40.3
5.47,41.3
19.18,70.85
2.03,12.3
0.11,4.3
1.84,12.36
0.74,7.3
3.77,22.86
0.23,5.3
3.7,20.8
0.0,4.3
1.0,7.8
0.23,4.8
1.13,11.05
0.75,7.8
0.3,5.8
5.52,22.05
0.58,11.8
1.12,12.66
4.32,22.1
4.7,19.3
2.78,15.8
0.99,9.3
5.19,20.8
4.2,28.3
2.1,16.85
1.3,8.8
5.93,28.86
3.05,16.64
1.12,7.8
1.0,7.3
3.96,18.36
6.47,32.8
4.64,27.3
0.69,7.3
3.23,19.8
0.98,8.3
1.97,9.8
0.9,8.75
2.1,16.85
1.69,12.96
1.93,10.8
2.99,18.3
1.01,8.76
1.5,9.8
0.7,7.3
0.74,8.76
10.32,11.3
0.46,5.8
5.38,27.66
1.41,15.06
1.46,13.26
1.26,14.37
0.5,6.8
1.53,10.3
1.32,15.06
3.47,26.76
1.38,13.05
2.55,15.05
2.07,12.96
7.83,31.3
0.59,12.06
1.1,18.36
1.36,9.8
0.92,8.8
1.42,15.3
6.7,35.3
7.48,33.3
2.2,11.3
4.41,22.3
4.05,16.3
1.48,11.8
0.67,7.3
1.46,12.8
3.9,24.55
5.12,40.35
4.77,28.55
2.73,16.3
1.26,13.56
1.4,10.3
1.0,10.0
1.61,12.8
1.9,10.8
1.91,11.3
0.38,6.3
0.38,5.3
1.57,12.05
1.39,9.96
3.37,20.8
1.85,10.84
2.01,10.3
0.7,6.8
3.14,22.26
21.71,69.35
19.69,85.9
2.1,17.46
1.0,9.3
1.94,14.8
9.12,52.3
4.4,22.88
2.67,18.43
1.35,7.8
0.56,6.3
2.46,19.86
1.23,8.3
0.07,4.3
0.0,17.0
4.28,29.97
28.38,92.85
1.59,11.62
2.44,16.26
4.3,27.55
7.4,28.55
1.6,17.76
1.81,11.8
1.59,15.34
0.89,9.36
2.31,16.56
2.25,14.76
5.81,28.86
7.26,18.3
2.45,13.3
3.07,16.3
3.7,24.66
2.63,15.8
13.94,52.8
2.75,19.05
13.63,56.85
2.01,13.3
2.07,14.16
3.11,17.8
1.18,13.05
1.3,11.0
1.06,10.3
2.17,12.3
2.41,19.55
2.29,18.19
1.29,9.8
1.09,7.8
1.05,8.3
1.36,9.0
0.5,7.24
1.33,14.44
1.3,10.3
3.76,17.8
3.47,19.24
1.05,11.0
1.4,11.16
2.62,15.55
0.27,5.8
0.7,13.25
0.5,6.96
0.58,8.16
4.7,22.8
2.31,15.96
2.68,15.3
0.73,7.3
1.99,17.46
1.85,15.36
0.7,6.95
1.8,12.05
0.7,7.3
8.03,33.85
0.98,11.46
1.43,8.8
1.3,10.55
1.32,11.55
1.66,16.31
6.99,27.8
1.3,9.95
1.5,14.4
1.87,11.8
1.37,10.3
5.65,6.3
1.52,11.76
8.76,46.8
2.34,18.66
0.86,6.8
2.53,12.8
2.45,14.3
3.27,21.66
1.5,10.38
0.0,4.3
17.3,75.75
1.06,8.3
1.66,13.8
2.18,11.3
0.76,6.8
2.87,18.55
1.16,12.55
6.18,29.46
1.72,14.69
2.2,21.0
0.88,6.3
0.0,10.3
0.0,-18.3
0.0,18.3
1.96,12.3
2.83,14.8
5.8,22.8
1.17,9.8
2.06,13.8
5.5,27.9
0.58,6.8
2.29,18.66
0.6,6.8
0.9,8.8
17.91,81.35
2.3,13.8
2.6,18.05
0.47,5.8
0.0,10.56
0.52,9.3
1.3,10.55
2.3,14.3
0.49,6.38
1.9,17.25
31.29,94.35
1.7,11.75
3.6,18.3
6.3,22.8
1.43,12.36
2.7,12.8
1.17,8.8
8.55,38.76
2.98,21.0
1.48,10.3
1.86,13.56
1.16,8.8
4.59,23.3
2.56,26.46
2.98,15.3
3.68,16.3
1.74,13.3
0.52,6.8
0.96,8.3
5.43,32.8
3.84,18.8
1.03,8.3
1.02,12.06
1.09,11.55
0.64,10.85
2.68,15.96
1.7,9.8
0.88,6.8
3.9,17.8
3.51,21.66
4.35,17.8
3.07,16.8
1.48,10.3
20.63,61.75
2.21,13.3
1.99,18.19
5.54,22.55
3.71,22.86
3.75,16.3
3.98,27.56
9.61,73.8
